*********************************************************************************************
Basic information of the design:
471 _19119_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
472 _19120_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
473 _19121_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
474 _19122_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
475 _19123_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
476 _19124_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
477 _19125_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
478 _19126_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
479 _19127_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
480 _19128_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
481 _19129_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
482 _19130_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
483 _19131_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
484 _19132_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
485 _19133_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
486 _19134_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
487 _19135_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
488 _19136_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
489 _19137_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
490 _19138_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
491 _19139_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
492 _19140_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
493 _19141_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
494 _19142_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
495 _19143_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
496 _19144_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
497 _19145_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
498 _19146_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
499 _19147_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
500 _19148_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
501 _19149_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
502 _19150_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
503 _19151_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
504 _19152_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
505 _19153_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
506 _19154_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
507 _19155_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
508 _19156_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
509 _19157_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
510 _19158_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
511 _19159_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
512 _19160_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
513 _19161_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
514 _19162_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
515 _19163_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
516 _19164_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
517 _19165_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
518 _19166_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
519 _19167_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
520 _19168_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
521 _19169_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
522 _19170_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
523 _19171_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
524 _19172_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
525 _19173_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
526 _19174_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
527 _19175_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
528 _19176_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
529 _19177_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
530 _19178_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
531 _19179_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
532 _19180_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
533 _19181_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
534 _19182_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
535 _19183_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
536 _19184_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
537 _19185_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
538 _19186_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
539 _19187_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
540 _19188_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
541 _19189_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
542 _19190_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
543 _19191_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
544 _19192_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
545 _19193_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
546 _19194_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
547 _19195_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
548 _19196_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
549 _19197_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
550 _19198_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
551 _19199_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
552 _19200_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
553 _19201_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
554 _19202_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
555 _19203_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
556 _19204_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
557 _19205_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
558 _19206_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
559 _19207_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
560 _19208_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
561 _19209_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
562 _19210_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
563 _19211_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
564 _19212_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
565 _19213_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
566 _19214_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
567 _19215_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
568 _19216_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
569 _19217_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
570 _19218_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
571 _19219_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
572 _19220_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
573 _19221_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
574 _19222_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
575 _19223_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
576 _19224_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
577 _19225_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
578 _19226_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
579 _19227_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
580 _19228_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
581 _19229_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
582 _19230_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
583 _19231_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
584 _19232_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
585 _19233_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
586 _19234_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
587 _19235_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
588 _19236_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
589 _19237_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
590 _19238_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
591 _19239_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
592 _19240_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
593 _19241_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
594 _19242_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
595 _19243_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
596 _19244_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
597 _19245_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
598 _19246_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
599 _19247_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
600 _19248_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
601 _19249_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
602 _19250_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
603 _19251_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
604 _19252_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
605 _19253_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
606 _19254_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
607 _19255_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
608 _19256_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
609 _19257_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
610 _19258_ AO211x2_ASAP7_75t_R False False False -1 -1 864 270 
611 _19259_ OA22x2_ASAP7_75t_R False False False -1 -1 540 270 
612 _19260_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
613 _19261_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
614 _19262_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
615 _19263_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
616 _19264_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
617 _19265_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
618 _19266_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
619 _19267_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
620 _19268_ OAI22x1_ASAP7_75t_R False False False -1 -1 540 270 
621 _19269_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
622 _19270_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
623 _19271_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
624 _19272_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
625 _19273_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
626 _19274_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
627 _19275_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
628 _19276_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
629 _19277_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
630 _19278_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
631 _19279_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
632 _19280_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
633 _19281_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
634 _19282_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
635 _19283_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
636 _19284_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
637 _19285_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
638 _19286_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
639 _19287_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
640 _19288_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
641 _19289_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
642 _19290_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
643 _19291_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
644 _19292_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
645 _19293_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
646 _19294_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
647 _19295_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
648 _19296_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
649 _19297_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
650 _19298_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
651 _19299_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
652 _19300_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
653 _19301_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
654 _19302_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
655 _19303_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
656 _19304_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
657 _19305_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
658 _19306_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
659 _19307_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
660 _19308_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
661 _19309_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
662 _19310_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
663 _19311_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
664 _19312_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
665 _19313_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
666 _19314_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
667 _19315_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
668 _19316_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
669 _19317_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
670 _19318_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
671 _19319_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
672 _19320_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
673 _19321_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
674 _19322_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
675 _19323_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
676 _19324_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
677 _19325_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
678 _19326_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
679 _19327_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
680 _19328_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
681 _19329_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
682 _19330_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
683 _19331_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
684 _19332_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
685 _19333_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
686 _19334_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
687 _19335_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
688 _19336_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
689 _19337_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
690 _19338_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
691 _19339_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
692 _19340_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
693 _19341_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
694 _19342_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
695 _19343_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
696 _19344_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
697 _19345_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
698 _19346_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
699 _19347_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
700 _19348_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
701 _19349_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
702 _19350_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
703 _19351_ OA33x2_ASAP7_75t_R False False False -1 -1 540 270 
704 _19352_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
705 _19353_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
706 _19354_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
707 _19355_ AOI221x1_ASAP7_75t_R False False False -1 -1 756 270 
708 _19356_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
709 _19357_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
710 _19358_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
711 _19359_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
712 _19360_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
713 _19361_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
714 _19362_ OR2x2_ASAP7_75t_R False False False -1 -1 324 270 
715 _19363_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
716 _19364_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
717 _19365_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
718 _19366_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
719 _19367_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
720 _19368_ AOI221x1_ASAP7_75t_R False False False -1 -1 756 270 
721 _19369_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
722 _19370_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
723 _19371_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
724 _19372_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
725 _19373_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
726 _19374_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
727 _19375_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
728 _19376_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
729 _19377_ AO32x1_ASAP7_75t_R False False False -1 -1 432 270 
730 _19378_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
731 _19379_ AO221x1_ASAP7_75t_R False False False -1 -1 540 270 
732 _19380_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
733 _19381_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
734 _19382_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
735 _19383_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
736 _19384_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
737 _19385_ AOI21x1_ASAP7_75t_R False False False -1 -1 432 270 
738 _19386_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
739 _19387_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
740 _19388_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
741 _19389_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
742 _19390_ OAI21x1_ASAP7_75t_R False False False -1 -1 432 270 
743 _19391_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
744 _19392_ AOI221x1_ASAP7_75t_R False False False -1 -1 756 270 
745 _19393_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
746 _19394_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
747 _19395_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
748 _19396_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
749 _19397_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
750 _19398_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
751 _19399_ OR5x1_ASAP7_75t_R False False False -1 -1 432 270 
752 _19400_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
753 _19401_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
754 _19402_ AND4x1_ASAP7_75t_R False False False -1 -1 378 270 
755 _19403_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
756 _19404_ NOR3x1_ASAP7_75t_R False False False -1 -1 594 270 
757 _19405_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
758 _19406_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
759 _19407_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
760 _19408_ OR4x1_ASAP7_75t_R False False False -1 -1 378 270 
761 _19409_ OA211x2_ASAP7_75t_R False False False -1 -1 432 270 
762 _19410_ AND3x1_ASAP7_75t_R False False False -1 -1 324 270 
763 _19411_ AO31x2_ASAP7_75t_R False False False -1 -1 864 270 
764 _19412_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
765 _19413_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
766 _19414_ AOI22x1_ASAP7_75t_R False False False -1 -1 540 270 
767 _19415_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
768 _19416_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
769 _19417_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
770 _19418_ AND5x1_ASAP7_75t_R False False False -1 -1 432 270 
771 _19419_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
772 _19420_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
773 _19421_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
774 _19422_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
775 _19423_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
776 _19424_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
777 _19425_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
778 _19426_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
779 _19427_ OA21x2_ASAP7_75t_R False False False -1 -1 378 270 
780 _19428_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
781 _19429_ NOR2x1_ASAP7_75t_R False False False -1 -1 324 270 
782 _19430_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
783 _19431_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
784 _19432_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
785 _19433_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
786 _19434_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
787 _19435_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
788 _19436_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
789 _19437_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
790 _19438_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
791 _19439_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
792 _19440_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
793 _19441_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
794 _19442_ OR3x1_ASAP7_75t_R False False False -1 -1 324 270 
795 _19443_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
796 _19444_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
797 _19445_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
798 _19446_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
799 _19447_ AND2x2_ASAP7_75t_R False False False -1 -1 324 270 
800 _19448_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
801 _19449_ OA222x2_ASAP7_75t_R False False False -1 -1 648 270 
802 _19450_ AO21x1_ASAP7_75t_R False False False -1 -1 324 270 
803 _19451_ NAND2x1_ASAP7_75t_R False False False -1 -1 324 270 
804 _19452_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
805 _19453_ INVx1_ASAP7_75t_R False False False -1 -1 162 270 
806 _19454_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
807 _19455_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
808 _19456_ BUFx2_ASAP7_75t_R False False False -1 -1 270 270 
